     703.00       6.57       2.00       1.00       2.00       1.00       1.00       7.00       4.00       3.33       2.00       1.20        .        -1.01
     703.00       6.88       3.00       1.00       2.00       1.00       1.00       7.00       4.00       3.33       2.00       1.20        .        -0.86
     703.00       7.49       4.00       1.00       2.00       1.00       1.00       7.00       4.00       3.33       2.00       1.20        .         0.79
     703.00       9.44       5.00       1.00       2.00       1.00       1.00       7.00       4.00       3.33       2.00       1.20        .         1.58
     703.00      11.39       6.00       1.00       2.00       1.00       1.00       7.00       4.00       3.33       2.00       1.20        .         1.41
     703.00        .         7.00       1.00       2.00       1.00       1.00       7.00       4.00       3.33       2.00       1.20        .          .  
     709.00       5.51       1.00       0.00       2.00       1.00       1.00       7.00       8.00       4.00       3.60       1.00       1.00      -0.49
     709.00       6.04       2.00       0.00       2.00       1.00       1.00       7.00       8.00       4.00       3.60       1.00       1.00       0.01
     709.00       6.35       3.00       0.00       2.00       1.00       1.00       7.00       8.00       4.00       3.60       1.00       1.00       0.33
     709.00       6.96       4.00       0.00       2.00       1.00       1.00       7.00       8.00       4.00       3.60       1.00       1.00       0.99
     709.00        .         5.00       0.00       2.00       1.00       1.00       7.00       8.00       4.00       3.60       1.00       1.00        .  
     709.00        .         6.00       0.00       2.00       1.00       1.00       7.00       8.00       4.00       3.60       1.00       1.00        .  
     709.00        .         7.00       0.00       2.00       1.00       1.00       7.00       8.00       4.00       3.60       1.00       1.00        .  
     772.00       5.78       1.00       1.00       2.00       4.00       1.00       4.00       6.00       3.25       3.00       1.20       1.00      -1.50
     772.00       6.29       2.00       1.00       2.00       4.00       1.00       4.00       6.00       3.25       3.00       1.20       1.00      -0.94
     772.00       6.74       3.00       1.00       2.00       4.00       1.00       4.00       6.00       3.25       3.00       1.20       1.00      -0.76
     772.00       7.34       4.00       1.00       2.00       4.00       1.00       4.00       6.00       3.25       3.00       1.20       1.00       0.19
     772.00       9.28       5.00       1.00       2.00       4.00       1.00       4.00       6.00       3.25       3.00       1.20       1.00       1.24
     772.00        .         6.00       1.00       2.00       4.00       1.00       4.00       6.00       3.25       3.00       1.20       1.00        .  
     772.00        .         7.00       1.00       2.00       4.00       1.00       4.00       6.00       3.25       3.00       1.20       1.00        .  
     776.00        .         1.00       1.00       2.00       3.00       1.00        .          .         3.33        .         1.20       1.50        .  
     776.00       5.90       2.00       1.00       2.00       3.00       1.00        .          .         3.33        .         1.20       1.50      -1.51
     776.00       6.33       3.00       1.00       2.00       3.00       1.00        .          .         3.33        .         1.20       1.50      -1.43
     776.00       7.01       4.00       1.00       2.00       3.00       1.00        .          .         3.33        .         1.20       1.50       0.28
     776.00       8.97       5.00       1.00       2.00       3.00       1.00        .          .         3.33        .         1.20       1.50       1.19
     776.00        .         6.00       1.00       2.00       3.00       1.00        .          .         3.33        .         1.20       1.50        .  
